Tamás Varga,33,Hungary,2008,24-08-2008,Waterpolo,Gold 1
Tamás Varga,33,Hungary,2008,24-08-2008,Waterpolo,Silver 0
Tamás Varga,33,Hungary,2008,24-08-2008,Waterpolo,Bronze 0
Brenda Villa,28,United States,2008,24-08-2008,Waterpolo,Gold 0
Brenda Villa,28,United States,2008,24-08-2008,Waterpolo,Silver 1
Brenda Villa,28,United States,2008,24-08-2008,Waterpolo,Bronze 0
Vlada Vujasinovic,34,Serbia,2008,24-08-2008,Waterpolo,Gold 0
Vlada Vujasinovic,34,Serbia,2008,24-08-2008,Waterpolo,Silver 0
Vlada Vujasinovic,34,Serbia,2008,24-08-2008,Waterpolo,Bronze 1
Lauren Wenger,24,United States,2008,24-08-2008,Waterpolo,Gold 0
Lauren Wenger,24,United States,2008,24-08-2008,Waterpolo,Silver 1
Lauren Wenger,24,United States,2008,24-08-2008,Waterpolo,Bronze 0
Elsie Windes,23,United States,2008,24-08-2008,Waterpolo,Gold 0
Elsie Windes,23,United States,2008,24-08-2008,Waterpolo,Silver 1
Elsie Windes,23,United States,2008,24-08-2008,Waterpolo,Bronze 0
Adam Wright,31,United States,2008,24-08-2008,Waterpolo,Gold 0
Adam Wright,31,United States,2008,24-08-2008,Waterpolo,Silver 1
Adam Wright,31,United States,2008,24-08-2008,Waterpolo,Bronze 0
Carmela Allucci,34,Italy,2004,29-08-2004,Waterpolo,Gold 1
Carmela Allucci,34,Italy,2004,29-08-2004,Waterpolo,Silver 0
Carmela Allucci,34,Italy,2004,29-08-2004,Waterpolo,Bronze 0
Alexandra Araujo,32,Italy,2004,29-08-2004,Waterpolo,Gold 1
Alexandra Araujo,32,Italy,2004,29-08-2004,Waterpolo,Silver 0
Alexandra Araujo,32,Italy,2004,29-08-2004,Waterpolo,Bronze 0
Dimitra Asilian,32,Greece,2004,29-08-2004,Waterpolo,Gold 0
Dimitra Asilian,32,Greece,2004,29-08-2004,Waterpolo,Silver 1
Dimitra Asilian,32,Greece,2004,29-08-2004,Waterpolo,Bronze 0
Roman Balashov,27,Russia,2004,29-08-2004,Waterpolo,Gold 0
Roman Balashov,27,Russia,2004,29-08-2004,Waterpolo,Silver 0
Roman Balashov,27,Russia,2004,29-08-2004,Waterpolo,Bronze 1
Robin Beauregard,25,United States,2004,29-08-2004,Waterpolo,Gold 0
Robin Beauregard,25,United States,2004,29-08-2004,Waterpolo,Silver 0
Robin Beauregard,25,United States,2004,29-08-2004,Waterpolo,Bronze 1
Tibor Benedek,32,Hungary,2004,29-08-2004,Waterpolo,Gold 1
Tibor Benedek,32,Hungary,2004,29-08-2004,Waterpolo,Silver 0
Tibor Benedek,32,Hungary,2004,29-08-2004,Waterpolo,Bronze 0
Péter Biros,28,Hungary,2004,29-08-2004,Waterpolo,Gold 1
Péter Biros,28,Hungary,2004,29-08-2004,Waterpolo,Silver 0
Péter Biros,28,Hungary,2004,29-08-2004,Waterpolo,Bronze 0
Silvia Bosurgi,25,Italy,2004,29-08-2004,Waterpolo,Gold 1
Silvia Bosurgi,25,Italy,2004,29-08-2004,Waterpolo,Silver 0
Silvia Bosurgi,25,Italy,2004,29-08-2004,Waterpolo,Bronze 0
Revaz Chomakhidze,30,Russia,2004,29-08-2004,Waterpolo,Gold 0
Revaz Chomakhidze,30,Russia,2004,29-08-2004,Waterpolo,Silver 0
Revaz Chomakhidze,30,Russia,2004,29-08-2004,Waterpolo,Bronze 1
Aleksandar Ciric,26,Serbia and Montenegro,2004,29-08-2004,Waterpolo,Gold 0
Aleksandar Ciric,26,Serbia and Montenegro,2004,29-08-2004,Waterpolo,Silver 1
Aleksandar Ciric,26,Serbia and Montenegro,2004,29-08-2004,Waterpolo,Bronze 0
Francesca Conti,32,Italy,2004,29-08-2004,Waterpolo,Gold 1
Francesca Conti,32,Italy,2004,29-08-2004,Waterpolo,Silver 0
Francesca Conti,32,Italy,2004,29-08-2004,Waterpolo,Bronze 0
Tania Di Mario,25,Italy,2004,29-08-2004,Waterpolo,Gold 1
Tania Di Mario,25,Italy,2004,29-08-2004,Waterpolo,Silver 0
Tania Di Mario,25,Italy,2004,29-08-2004,Waterpolo,Bronze 0
Margaret Dingeldein,24,United States,2004,29-08-2004,Waterpolo,Gold 0
Margaret Dingeldein,24,United States,2004,29-08-2004,Waterpolo,Silver 0
Margaret Dingeldein,24,United States,2004,29-08-2004,Waterpolo,Bronze 1
Georgia Ellinaki,30,Greece,2004,29-08-2004,Waterpolo,Gold 0
Georgia Ellinaki,30,Greece,2004,29-08-2004,Waterpolo,Silver 1
Georgia Ellinaki,30,Greece,2004,29-08-2004,Waterpolo,Bronze 0
Ellen Estes,25,United States,2004,29-08-2004,Waterpolo,Gold 0
Ellen Estes,25,United States,2004,29-08-2004,Waterpolo,Silver 0
Ellen Estes,25,United States,2004,29-08-2004,Waterpolo,Bronze 1
Aleksandr Fedorov,23,Russia,2004,29-08-2004,Waterpolo,Gold 0
Aleksandr Fedorov,23,Russia,2004,29-08-2004,Waterpolo,Silver 0
Aleksandr Fedorov,23,Russia,2004,29-08-2004,Waterpolo,Bronze 1
Rajmund Fodor,28,Hungary,2004,29-08-2004,Waterpolo,Gold 1
Rajmund Fodor,28,Hungary,2004,29-08-2004,Waterpolo,Silver 0
Rajmund Fodor,28,Hungary,2004,29-08-2004,Waterpolo,Bronze 0
Jacqueline Frank,24,United States,2004,29-08-2004,Waterpolo,Gold 0
Jacqueline Frank,24,United States,2004,29-08-2004,Waterpolo,Silver 0
Jacqueline Frank,24,United States,2004,29-08-2004,Waterpolo,Bronze 1
Sergey Garbuzov,30,Russia,2004,29-08-2004,Waterpolo,Gold 0
Sergey Garbuzov,30,Russia,2004,29-08-2004,Waterpolo,Silver 0
Sergey Garbuzov,30,Russia,2004,29-08-2004,Waterpolo,Bronze 1
István Gergely,27,Hungary,2004,29-08-2004,Waterpolo,Gold 1
István Gergely,27,Hungary,2004,29-08-2004,Waterpolo,Silver 0
István Gergely,27,Hungary,2004,29-08-2004,Waterpolo,Bronze 0
Elena Gigli,19,Italy,2004,29-08-2004,Waterpolo,Gold 1
Elena Gigli,19,Italy,2004,29-08-2004,Waterpolo,Silver 0
Elena Gigli,19,Italy,2004,29-08-2004,Waterpolo,Bronze 0
Vladimir Gojkovic,23,Serbia and Montenegro,2004,29-08-2004,Waterpolo,Gold 0
Vladimir Gojkovic,23,Serbia and Montenegro,2004,29-08-2004,Waterpolo,Silver 1
Vladimir Gojkovic,23,Serbia and Montenegro,2004,29-08-2004,Waterpolo,Bronze 0
Natalie Golda,22,United States,2004,29-08-2004,Waterpolo,Gold 0
Natalie Golda,22,United States,2004,29-08-2004,Waterpolo,Silver 0
Natalie Golda,22,United States,2004,29-08-2004,Waterpolo,Bronze 1
Dmitry Gorshkov,37,Russia,2004,29-08-2004,Waterpolo,Gold 0
Dmitry Gorshkov,37,Russia,2004,29-08-2004,Waterpolo,Silver 0
Dmitry Gorshkov,37,Russia,2004,29-08-2004,Waterpolo,Bronze 1
Melania Grego,31,Italy,2004,29-08-2004,Waterpolo,Gold 1
Melania Grego,31,Italy,2004,29-08-2004,Waterpolo,Silver 0
Melania Grego,31,Italy,2004,29-08-2004,Waterpolo,Bronze 0
Danilo Ikodinovic,27,Serbia and Montenegro,2004,29-08-2004,Waterpolo,Gold 0
Danilo Ikodinovic,27,Serbia and Montenegro,2004,29-08-2004,Waterpolo,Silver 1
Danilo Ikodinovic,27,Serbia and Montenegro,2004,29-08-2004,Waterpolo,Bronze 0
Viktor Jelenic,33,Serbia and Montenegro,2004,29-08-2004,Waterpolo,Gold 0
Viktor Jelenic,33,Serbia and Montenegro,2004,29-08-2004,Waterpolo,Silver 1
Viktor Jelenic,33,Serbia and Montenegro,2004,29-08-2004,Waterpolo,Bronze 0
Predrag Jokic,21,Serbia and Montenegro,2004,29-08-2004,Waterpolo,Gold 0
Predrag Jokic,21,Serbia and Montenegro,2004,29-08-2004,Waterpolo,Silver 1
Predrag Jokic,21,Serbia and Montenegro,2004,29-08-2004,Waterpolo,Bronze 0
Eftykhia Karagianni,30,Greece,2004,29-08-2004,Waterpolo,Gold 0
Eftykhia Karagianni,30,Greece,2004,29-08-2004,Waterpolo,Silver 1
Eftykhia Karagianni,30,Greece,2004,29-08-2004,Waterpolo,Bronze 0
Angeliki Karapataki,29,Greece,2004,29-08-2004,Waterpolo,Gold 0
Angeliki Karapataki,29,Greece,2004,29-08-2004,Waterpolo,Silver 1
Angeliki Karapataki,29,Greece,2004,29-08-2004,Waterpolo,Bronze 0
Tamás Kásás,28,Hungary,2004,29-08-2004,Waterpolo,Gold 1
Tamás Kásás,28,Hungary,2004,29-08-2004,Waterpolo,Silver 0
Tamás Kásás,28,Hungary,2004,29-08-2004,Waterpolo,Bronze 0
Gergo Kiss,26,Hungary,2004,29-08-2004,Waterpolo,Gold 1
Gergo Kiss,26,Hungary,2004,29-08-2004,Waterpolo,Silver 0
Gergo Kiss,26,Hungary,2004,29-08-2004,Waterpolo,Bronze 0
Nikolay Kozlov,32,Russia,2004,29-08-2004,Waterpolo,Gold 0
Nikolay Kozlov,32,Russia,2004,29-08-2004,Waterpolo,Silver 0
Nikolay Kozlov,32,Russia,2004,29-08-2004,Waterpolo,Bronze 1
Voula Kozomboli,30,Greece,2004,29-08-2004,Waterpolo,Gold 0
Voula Kozomboli,30,Greece,2004,29-08-2004,Waterpolo,Silver 1
Voula Kozomboli,30,Greece,2004,29-08-2004,Waterpolo,Bronze 0
Georgia Lara,24,Greece,2004,29-08-2004,Waterpolo,Gold 0
Georgia Lara,24,Greece,2004,29-08-2004,Waterpolo,Silver 1
Georgia Lara,24,Greece,2004,29-08-2004,Waterpolo,Bronze 0
Kiki Liosi,24,Greece,2004,29-08-2004,Waterpolo,Gold 0
Kiki Liosi,24,Greece,2004,29-08-2004,Waterpolo,Silver 1
Kiki Liosi,24,Greece,2004,29-08-2004,Waterpolo,Bronze 0
Ericka Lorenz,23,United States,2004,29-08-2004,Waterpolo,Gold 0
Ericka Lorenz,23,United States,2004,29-08-2004,Waterpolo,Silver 0
Ericka Lorenz,23,United States,2004,29-08-2004,Waterpolo,Bronze 1
Norbert Madaras,24,Hungary,2004,29-08-2004,Waterpolo,Gold 1
Norbert Madaras,24,Hungary,2004,29-08-2004,Waterpolo,Silver 0
Norbert Madaras,24,Hungary,2004,29-08-2004,Waterpolo,Bronze 0
Nikolay Maksimov,31,Russia,2004,29-08-2004,Waterpolo,Gold 0
Nikolay Maksimov,31,Russia,2004,29-08-2004,Waterpolo,Silver 0
Nikolay Maksimov,31,Russia,2004,29-08-2004,Waterpolo,Bronze 1
Giusi Malato,33,Italy,2004,29-08-2004,Waterpolo,Gold 1
Giusi Malato,33,Italy,2004,29-08-2004,Waterpolo,Silver 0
Giusi Malato,33,Italy,2004,29-08-2004,Waterpolo,Bronze 0
Antiopi Melidoni,26,Greece,2004,29-08-2004,Waterpolo,Gold 0
Antiopi Melidoni,26,Greece,2004,29-08-2004,Waterpolo,Silver 1
Antiopi Melidoni,26,Greece,2004,29-08-2004,Waterpolo,Bronze 0
Martina Miceli,30,Italy,2004,29-08-2004,Waterpolo,Gold 1
Martina Miceli,30,Italy,2004,29-08-2004,Waterpolo,Silver 0
Martina Miceli,30,Italy,2004,29-08-2004,Waterpolo,Bronze 0
Tamás Molnár,29,Hungary,2004,29-08-2004,Waterpolo,Gold 1
Tamás Molnár,29,Hungary,2004,29-08-2004,Waterpolo,Silver 0
Tamás Molnár,29,Hungary,2004,29-08-2004,Waterpolo,Bronze 0
Heather Moody,30,United States,2004,29-08-2004,Waterpolo,Gold 0
Heather Moody,30,United States,2004,29-08-2004,Waterpolo,Silver 0
Heather Moody,30,United States,2004,29-08-2004,Waterpolo,Bronze 1
Tonia Moraiti,27,Greece,2004,29-08-2004,Waterpolo,Gold 0
Tonia Moraiti,27,Greece,2004,29-08-2004,Waterpolo,Silver 1
Tonia Moraiti,27,Greece,2004,29-08-2004,Waterpolo,Bronze 0
Evi Moraitidou,29,Greece,2004,29-08-2004,Waterpolo,Gold 0
Evi Moraitidou,29,Greece,2004,29-08-2004,Waterpolo,Silver 1
Evi Moraitidou,29,Greece,2004,29-08-2004,Waterpolo,Bronze 0
Thalia Munro,22,United States,2004,29-08-2004,Waterpolo,Gold 0
Thalia Munro,22,United States,2004,29-08-2004,Waterpolo,Silver 0
Thalia Munro,22,United States,2004,29-08-2004,Waterpolo,Bronze 1
Maddalena Musumeci,28,Italy,2004,29-08-2004,Waterpolo,Gold 1
Maddalena Musumeci,28,Italy,2004,29-08-2004,Waterpolo,Silver 0
Maddalena Musumeci,28,Italy,2004,29-08-2004,Waterpolo,Bronze 0
Anthi Mylonaki,20,Greece,2004,29-08-2004,Waterpolo,Gold 0
Anthi Mylonaki,20,Greece,2004,29-08-2004,Waterpolo,Silver 1
Anthi Mylonaki,20,Greece,2004,29-08-2004,Waterpolo,Bronze 0
Slobodan Nikic,21,Serbia and Montenegro,2004,29-08-2004,Waterpolo,Gold 0
Slobodan Nikic,21,Serbia and Montenegro,2004,29-08-2004,Waterpolo,Silver 1
Slobodan Nikic,21,Serbia and Montenegro,2004,29-08-2004,Waterpolo,Bronze 0
Katerina Oikonomopoulou,26,Greece,2004,29-08-2004,Waterpolo,Gold 0
Katerina Oikonomopoulou,26,Greece,2004,29-08-2004,Waterpolo,Silver 1
Katerina Oikonomopoulou,26,Greece,2004,29-08-2004,Waterpolo,Bronze 0
Heather Petri,26,United States,2004,29-08-2004,Waterpolo,Gold 0
Heather Petri,26,United States,2004,29-08-2004,Waterpolo,Silver 0
Heather Petri,26,United States,2004,29-08-2004,Waterpolo,Bronze 1
Cinzia Ragusa,27,Italy,2004,29-08-2004,Waterpolo,Gold 1
Cinzia Ragusa,27,Italy,2004,29-08-2004,Waterpolo,Silver 0
Cinzia Ragusa,27,Italy,2004,29-08-2004,Waterpolo,Bronze 0
Andrey Rekechinsky,23,Russia,2004,29-08-2004,Waterpolo,Gold 0
Andrey Rekechinsky,23,Russia,2004,29-08-2004,Waterpolo,Silver 0
Andrey Rekechinsky,23,Russia,2004,29-08-2004,Waterpolo,Bronze 1
Antigoni Roumbesi,21,Greece,2004,29-08-2004,Waterpolo,Gold 0
Antigoni Roumbesi,21,Greece,2004,29-08-2004,Waterpolo,Silver 1
Antigoni Roumbesi,21,Greece,2004,29-08-2004,Waterpolo,Bronze 0
Kelly Rulon,20,United States,2004,29-08-2004,Waterpolo,Gold 0
Kelly Rulon,20,United States,2004,29-08-2004,Waterpolo,Silver 0
Kelly Rulon,20,United States,2004,29-08-2004,Waterpolo,Bronze 1
Aleksandar Šapic,26,Serbia and Montenegro,2004,29-08-2004,Waterpolo,Gold 0
Aleksandar Šapic,26,Serbia and Montenegro,2004,29-08-2004,Waterpolo,Silver 1
Aleksandar Šapic,26,Serbia and Montenegro,2004,29-08-2004,Waterpolo,Bronze 0
Dejan Savic,29,Serbia and Montenegro,2004,29-08-2004,Waterpolo,Gold 0
Dejan Savic,29,Serbia and Montenegro,2004,29-08-2004,Waterpolo,Silver 1
Dejan Savic,29,Serbia and Montenegro,2004,29-08-2004,Waterpolo,Bronze 0
Denis Šefik,27,Serbia and Montenegro,2004,29-08-2004,Waterpolo,Gold 0
Denis Šefik,27,Serbia and Montenegro,2004,29-08-2004,Waterpolo,Silver 1
Denis Šefik,27,Serbia and Montenegro,2004,29-08-2004,Waterpolo,Bronze 0
Amber Stachowski,21,United States,2004,29-08-2004,Waterpolo,Gold 0
Amber Stachowski,21,United States,2004,29-08-2004,Waterpolo,Silver 0
Amber Stachowski,21,United States,2004,29-08-2004,Waterpolo,Bronze 1
Ádám Steinmetz,24,Hungary,2004,29-08-2004,Waterpolo,Gold 1
Ádám Steinmetz,24,Hungary,2004,29-08-2004,Waterpolo,Silver 0
Ádám Steinmetz,24,Hungary,2004,29-08-2004,Waterpolo,Bronze 0
Barnabás Steinmetz,28,Hungary,2004,29-08-2004,Waterpolo,Gold 1
Barnabás Steinmetz,28,Hungary,2004,29-08-2004,Waterpolo,Silver 0
Barnabás Steinmetz,28,Hungary,2004,29-08-2004,Waterpolo,Bronze 0
Dmitry Stratan,29,Russia,2004,29-08-2004,Waterpolo,Gold 0
Dmitry Stratan,29,Russia,2004,29-08-2004,Waterpolo,Silver 0
Dmitry Stratan,29,Russia,2004,29-08-2004,Waterpolo,Bronze 1
Zoltán Szécsi,26,Hungary,2004,29-08-2004,Waterpolo,Gold 1
Zoltán Szécsi,26,Hungary,2004,29-08-2004,Waterpolo,Silver 0
Zoltán Szécsi,26,Hungary,2004,29-08-2004,Waterpolo,Bronze 0
Noémi Tóth,28,Italy,2004,29-08-2004,Waterpolo,Gold 1
Noémi Tóth,28,Italy,2004,29-08-2004,Waterpolo,Silver 0
Noémi Tóth,28,Italy,2004,29-08-2004,Waterpolo,Bronze 0
Petar Trbojevic,30,Serbia and Montenegro,2004,29-08-2004,Waterpolo,Gold 0
Petar Trbojevic,30,Serbia and Montenegro,2004,29-08-2004,Waterpolo,Silver 1
Petar Trbojevic,30,Serbia and Montenegro,2004,29-08-2004,Waterpolo,Bronze 0
Vanja Udovicic,21,Serbia and Montenegro,2004,29-08-2004,Waterpolo,Gold 0
Vanja Udovicic,21,Serbia and Montenegro,2004,29-08-2004,Waterpolo,Silver 1
Vanja Udovicic,21,Serbia and Montenegro,2004,29-08-2004,Waterpolo,Bronze 0
Tamás Varga,29,Hungary,2004,29-08-2004,Waterpolo,Gold 1
Tamás Varga,29,Hungary,2004,29-08-2004,Waterpolo,Silver 0
Tamás Varga,29,Hungary,2004,29-08-2004,Waterpolo,Bronze 0
Attila Vári,28,Hungary,2004,29-08-2004,Waterpolo,Gold 1
Attila Vári,28,Hungary,2004,29-08-2004,Waterpolo,Silver 0
Attila Vári,28,Hungary,2004,29-08-2004,Waterpolo,Bronze 0
Brenda Villa,24,United States,2004,29-08-2004,Waterpolo,Gold 0
Brenda Villa,24,United States,2004,29-08-2004,Waterpolo,Silver 0
Brenda Villa,24,United States,2004,29-08-2004,Waterpolo,Bronze 1
Vlada Vujasinovic,31,Serbia and Montenegro,2004,29-08-2004,Waterpolo,Gold 0
Vlada Vujasinovic,31,Serbia and Montenegro,2004,29-08-2004,Waterpolo,Silver 1
Vlada Vujasinovic,31,Serbia and Montenegro,2004,29-08-2004,Waterpolo,Bronze 0
Aleksandr Yeryshov,31,Russia,2004,29-08-2004,Waterpolo,Gold 0
Aleksandr Yeryshov,31,Russia,2004,29-08-2004,Waterpolo,Silver 0
Aleksandr Yeryshov,31,Russia,2004,29-08-2004,Waterpolo,Bronze 1
Vitaly Yurchik,21,Russia,2004,29-08-2004,Waterpolo,Gold 0
Vitaly Yurchik,21,Russia,2004,29-08-2004,Waterpolo,Silver 0
Vitaly Yurchik,21,Russia,2004,29-08-2004,Waterpolo,Bronze 1
Marat Zakirov,30,Russia,2004,29-08-2004,Waterpolo,Gold 0
Marat Zakirov,30,Russia,2004,29-08-2004,Waterpolo,Silver 0
Marat Zakirov,30,Russia,2004,29-08-2004,Waterpolo,Bronze 1
Emanuela Zanchi,26,Italy,2004,29-08-2004,Waterpolo,Gold 1
Emanuela Zanchi,26,Italy,2004,29-08-2004,Waterpolo,Silver 0
Emanuela Zanchi,26,Italy,2004,29-08-2004,Waterpolo,Bronze 0
Irek Zinnurov,35,Russia,2004,29-08-2004,Waterpolo,Gold 0
Irek Zinnurov,35,Russia,2004,29-08-2004,Waterpolo,Silver 0
Irek Zinnurov,35,Russia,2004,29-08-2004,Waterpolo,Bronze 1
Marina Akobiya,25,Russia,2000,01-10-2000,Waterpolo,Gold 0
Marina Akobiya,25,Russia,2000,01-10-2000,Waterpolo,Silver 0
Marina Akobiya,25,Russia,2000,01-10-2000,Waterpolo,Bronze 1
Yekaterina Anikeyeva,31,Russia,2000,01-10-2000,Waterpolo,Gold 0
Yekaterina Anikeyeva,31,Russia,2000,01-10-2000,Waterpolo,Silver 0
Yekaterina Anikeyeva,31,Russia,2000,01-10-2000,Waterpolo,Bronze 1
Roman Balashov,23,Russia,2000,01-10-2000,Waterpolo,Gold 0
Roman Balashov,23,Russia,2000,01-10-2000,Waterpolo,Silver 1
Roman Balashov,23,Russia,2000,01-10-2000,Waterpolo,Bronze 0
Robin Beauregard,21,United States,2000,01-10-2000,Waterpolo,Gold 0
Robin Beauregard,21,United States,2000,01-10-2000,Waterpolo,Silver 1
Robin Beauregard,21,United States,2000,01-10-2000,Waterpolo,Bronze 0
Tibor Benedek,28,Hungary,2000,01-10-2000,Waterpolo,Gold 1
Tibor Benedek,28,Hungary,2000,01-10-2000,Waterpolo,Silver 0
Tibor Benedek,28,Hungary,2000,01-10-2000,Waterpolo,Bronze 0
Péter Biros,24,Hungary,2000,01-10-2000,Waterpolo,Gold 1
Péter Biros,24,Hungary,2000,01-10-2000,Waterpolo,Silver 0
Péter Biros,24,Hungary,2000,01-10-2000,Waterpolo,Bronze 0
Naomi Castle,26,Australia,2000,01-10-2000,Waterpolo,Gold 1
Naomi Castle,26,Australia,2000,01-10-2000,Waterpolo,Silver 0
Naomi Castle,26,Australia,2000,01-10-2000,Waterpolo,Bronze 0
Revaz Chomakhidze,26,Russia,2000,01-10-2000,Waterpolo,Gold 0
Revaz Chomakhidze,26,Russia,2000,01-10-2000,Waterpolo,Silver 1
Revaz Chomakhidze,26,Russia,2000,01-10-2000,Waterpolo,Bronze 0
Aleksandar Ciric,22,Serbia and Montenegro,2000,01-10-2000,Waterpolo,Gold 0
Aleksandar Ciric,22,Serbia and Montenegro,2000,01-10-2000,Waterpolo,Silver 0
Aleksandar Ciric,22,Serbia and Montenegro,2000,01-10-2000,Waterpolo,Bronze 1
Dmitry Dugin,32,Russia,2000,01-10-2000,Waterpolo,Gold 0
Dmitry Dugin,32,Russia,2000,01-10-2000,Waterpolo,Silver 1
Dmitry Dugin,32,Russia,2000,01-10-2000,Waterpolo,Bronze 0
Ellen Estes,21,United States,2000,01-10-2000,Waterpolo,Gold 0
Ellen Estes,21,United States,2000,01-10-2000,Waterpolo,Silver 1
Ellen Estes,21,United States,2000,01-10-2000,Waterpolo,Bronze 0
Rajmund Fodor,24,Hungary,2000,01-10-2000,Waterpolo,Gold 1
Rajmund Fodor,24,Hungary,2000,01-10-2000,Waterpolo,Silver 0
Rajmund Fodor,24,Hungary,2000,01-10-2000,Waterpolo,Bronze 0
Joanne Fox,21,Australia,2000,01-10-2000,Waterpolo,Gold 1
Joanne Fox,21,Australia,2000,01-10-2000,Waterpolo,Silver 0
Joanne Fox,21,Australia,2000,01-10-2000,Waterpolo,Bronze 0
Sergey Garbuzov,26,Russia,2000,01-10-2000,Waterpolo,Gold 0
Sergey Garbuzov,26,Russia,2000,01-10-2000,Waterpolo,Silver 1
Sergey Garbuzov,26,Russia,2000,01-10-2000,Waterpolo,Bronze 0
Dmitry Gorshkov,33,Russia,2000,01-10-2000,Waterpolo,Gold 0
Dmitry Gorshkov,33,Russia,2000,01-10-2000,Waterpolo,Silver 1
Dmitry Gorshkov,33,Russia,2000,01-10-2000,Waterpolo,Bronze 0
Bridgette Gusterson,27,Australia,2000,01-10-2000,Waterpolo,Gold 1
Bridgette Gusterson,27,Australia,2000,01-10-2000,Waterpolo,Silver 0
Bridgette Gusterson,27,Australia,2000,01-10-2000,Waterpolo,Bronze 0
Simone Hankin,27,Australia,2000,01-10-2000,Waterpolo,Gold 1
Simone Hankin,27,Australia,2000,01-10-2000,Waterpolo,Silver 0
Simone Hankin,27,Australia,2000,01-10-2000,Waterpolo,Bronze 0
Yvette Higgins,22,Australia,2000,01-10-2000,Waterpolo,Gold 1
Yvette Higgins,22,Australia,2000,01-10-2000,Waterpolo,Silver 0
Yvette Higgins,22,Australia,2000,01-10-2000,Waterpolo,Bronze 0
Kate Hooper,22,Australia,2000,01-10-2000,Waterpolo,Gold 1
Kate Hooper,22,Australia,2000,01-10-2000,Waterpolo,Silver 0
Kate Hooper,22,Australia,2000,01-10-2000,Waterpolo,Bronze 0
Danilo Ikodinovic,23,Serbia and Montenegro,2000,01-10-2000,Waterpolo,Gold 0
Danilo Ikodinovic,23,Serbia and Montenegro,2000,01-10-2000,Waterpolo,Silver 0
Danilo Ikodinovic,23,Serbia and Montenegro,2000,01-10-2000,Waterpolo,Bronze 1
Viktor Jelenic,29,Serbia and Montenegro,2000,01-10-2000,Waterpolo,Gold 0
Viktor Jelenic,29,Serbia and Montenegro,2000,01-10-2000,Waterpolo,Silver 0
Viktor Jelenic,29,Serbia and Montenegro,2000,01-10-2000,Waterpolo,Bronze 1
Courtney Johnson,26,United States,2000,01-10-2000,Waterpolo,Gold 0
Courtney Johnson,26,United States,2000,01-10-2000,Waterpolo,Silver 1
Courtney Johnson,26,United States,2000,01-10-2000,Waterpolo,Bronze 0
Tamás Kásás,24,Hungary,2000,01-10-2000,Waterpolo,Gold 1
Tamás Kásás,24,Hungary,2000,01-10-2000,Waterpolo,Silver 0
Tamás Kásás,24,Hungary,2000,01-10-2000,Waterpolo,Bronze 0
Gergo Kiss,23,Hungary,2000,01-10-2000,Waterpolo,Gold 1
Gergo Kiss,23,Hungary,2000,01-10-2000,Waterpolo,Silver 0
Gergo Kiss,23,Hungary,2000,01-10-2000,Waterpolo,Bronze 0
Sofiya Konukh,20,Russia,2000,01-10-2000,Waterpolo,Gold 0
Sofiya Konukh,20,Russia,2000,01-10-2000,Waterpolo,Silver 0
Sofiya Konukh,20,Russia,2000,01-10-2000,Waterpolo,Bronze 1
Mariya Korolyova,25,Russia,2000,01-10-2000,Waterpolo,Gold 0
Mariya Korolyova,25,Russia,2000,01-10-2000,Waterpolo,Silver 0
Mariya Korolyova,25,Russia,2000,01-10-2000,Waterpolo,Bronze 1
Zoltán Kósz,32,Hungary,2000,01-10-2000,Waterpolo,Gold 1
Zoltán Kósz,32,Hungary,2000,01-10-2000,Waterpolo,Silver 0
Zoltán Kósz,32,Hungary,2000,01-10-2000,Waterpolo,Bronze 0
Nikolay Kozlov,28,Russia,2000,01-10-2000,Waterpolo,Gold 0
Nikolay Kozlov,28,Russia,2000,01-10-2000,Waterpolo,Silver 1
Nikolay Kozlov,28,Russia,2000,01-10-2000,Waterpolo,Bronze 0
Nikola Kuljaca,26,Serbia and Montenegro,2000,01-10-2000,Waterpolo,Gold 0
Nikola Kuljaca,26,Serbia and Montenegro,2000,01-10-2000,Waterpolo,Silver 0
Nikola Kuljaca,26,Serbia and Montenegro,2000,01-10-2000,Waterpolo,Bronze 1
Nataliya Kutuzova,25,Russia,2000,01-10-2000,Waterpolo,Gold 0
Nataliya Kutuzova,25,Russia,2000,01-10-2000,Waterpolo,Silver 0
Nataliya Kutuzova,25,Russia,2000,01-10-2000,Waterpolo,Bronze 1
Svetlana Kuzina,25,Russia,2000,01-10-2000,Waterpolo,Gold 0
Svetlana Kuzina,25,Russia,2000,01-10-2000,Waterpolo,Silver 0
Svetlana Kuzina,25,Russia,2000,01-10-2000,Waterpolo,Bronze 1
Ericka Lorenz,19,United States,2000,01-10-2000,Waterpolo,Gold 0
Ericka Lorenz,19,United States,2000,01-10-2000,Waterpolo,Silver 1
Ericka Lorenz,19,United States,2000,01-10-2000,Waterpolo,Bronze 0
Nikolay Maksimov,27,Russia,2000,01-10-2000,Waterpolo,Gold 0
Nikolay Maksimov,27,Russia,2000,01-10-2000,Waterpolo,Silver 1
Nikolay Maksimov,27,Russia,2000,01-10-2000,Waterpolo,Bronze 0
Tamás Märcz,26,Hungary,2000,01-10-2000,Waterpolo,Gold 1
Tamás Märcz,26,Hungary,2000,01-10-2000,Waterpolo,Silver 0
Tamás Märcz,26,Hungary,2000,01-10-2000,Waterpolo,Bronze 0
Bronwyn Mayer-Smith,26,Australia,2000,01-10-2000,Waterpolo,Gold 1
